,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
64,64,6387,CXCL12,-,1171,61,3.961e-54,21349998,(p=3.08e-04),,25471741,(p=8.02e-04),,28639900,(p=1.10e-03),,26851944,(p=1.10e-03),,24810923,(p=1.10e-03),,26607439,(p=1.10e-03),,22553346,(p=1.30e-03),,25504440,(p=1.40e-03),,23637121,(p=1.70e-03),,24157575,(p=1.90e-03),
65,65,3320,HSP90AA1,-,908,55,6.528e-54,22144665,(p=3.02e-04),,24682747,(p=3.09e-04),,19952121,(p=3.09e-04),,21372220,(p=5.01e-04),,26141945,(p=8.03e-04),,22952420,(p=1.10e-03),,22806877,(p=1.10e-03),,24463348,(p=1.20e-03),,24718854,(p=1.30e-03),,21235734,(p=1.30e-03),
66,66,595,CCND1,-,1381,65,7.723e-54,19633425,(p=3.06e-04),,25322986,(p=8.02e-04),,24008375,(p=8.02e-04),,19728335,(p=1.30e-03),,26882953,(p=1.40e-03),,12883688,(p=1.40e-03),,19903334,(p=1.40e-03),,28349562,(p=1.60e-03),,27798882,(p=1.70e-03),,18942709,(p=2.10e-03),
67,67,6615,SNAI1,-,416,42,8.577e-54,20947514,(p=2.10e-03),,24760275,(p=2.20e-03),,28718374,(p=2.20e-03),,16936774,(p=2.60e-03),,28459992,(p=3.00e-03),,28498415,(p=3.00e-03),,28648644,(p=3.00e-03),,22248055,(p=3.30e-03),,27473084,(p=3.30e-03),,28349782,(p=3.30e-03),
68,68,682,BSG,-,490,44,1.742e-53,16443928,(p=3.09e-04),,26496775,(p=3.11e-04),,24073208,(p=6.02e-04),,24793016,(p=1.90e-03),,19015455,(p=2.10e-03),,22595757,(p=2.10e-03),,21532623,(p=2.20e-03),,20483678,(p=2.20e-03),,25534361,(p=2.30e-03),,23966157,(p=2.70e-03),
69,69,10018,BCL2L11,-,424,41,4.722e-52,17927446,(p=3.14e-04),,23500081,(p=1.00e-03),,26287412,(p=1.10e-03),,23382048,(p=1.10e-03),,26001141,(p=1.40e-03),,27490929,(p=1.40e-03),,26874859,(p=1.40e-03),,19622586,(p=1.40e-03),,23532334,(p=2.20e-03),,19064725,(p=2.20e-03),
70,70,598,BCL2L1,-,648,47,6.714e-52,17927446,(p=3.14e-04),,21863213,(p=6.01e-04),,23680104,(p=7.00e-04),,21396851,(p=1.00e-03),,28459212,(p=1.00e-03),,28202514,(p=1.10e-03),,24523919,(p=1.40e-03),,18609706,(p=1.40e-03),,23171055,(p=2.20e-03),,24621885,(p=2.50e-03),
71,71,4915,NTRK2,-,307,37,9.643e-52,26820170,(p=1.11e-04),,28604655,(p=5.01e-04),,24801982,(p=1.00e-03),,20101235,(p=1.40e-03),,17008023,(p=1.40e-03),,20428771,(p=1.40e-03),,28604807,(p=1.70e-03),,20703101,(p=1.90e-03),,21999199,(p=2.20e-03),,26657794,(p=2.20e-03),
72,72,8877,SPHK1,-,228,34,1.083e-51,26311741,(p=3.06e-04),,18058224,(p=1.10e-03),,19956567,(p=1.40e-03),,23166225,(p=1.40e-03),,27821815,(p=1.40e-03),,27956387,(p=1.40e-03),,25404266,(p=1.50e-03),,26673009,(p=2.20e-03),,26493335,(p=2.70e-03),,23232649,(p=2.70e-03),
73,73,3309,HSPA5,-,630,46,3.018e-51,22581315,(p=6.01e-04),,25212833,(p=8.02e-04),,23428538,(p=8.03e-04),,26593250,(p=1.00e-03),,28457968,(p=1.10e-03),,26939701,(p=1.10e-03),,27815359,(p=1.40e-03),,24048331,(p=1.50e-03),,28393217,(p=1.50e-03),,29073630,(p=1.90e-03),
74,74,5315,PKM,-,378,39,3.03e-51,28726775,(p=3.02e-04),,28569774,(p=6.01e-04),,26252254,(p=6.02e-04),,25964202,(p=1.10e-03),,26959741,(p=1.10e-03),,25808097,(p=1.40e-03),,25970228,(p=2.60e-03),,28415668,(p=2.60e-03),,28498807,(p=2.80e-03),,24189400,(p=2.80e-03),
75,75,1019,CDK4,-,482,41,8.364e-50,24496383,(p=3.13e-04),,27986745,(p=6.01e-04),,20354191,(p=8.00e-04),,24065146,(p=1.40e-03),,25876993,(p=1.50e-03),,28349562,(p=1.60e-03),,25991817,(p=1.60e-03),,25028469,(p=1.80e-03),,25852058,(p=1.90e-03),,20100483,(p=2.60e-03),
76,76,2263,FGFR2,-,528,42,1.663e-49,23060048,(p=3.06e-04),,24747080,(p=3.07e-04),,25981814,(p=3.12e-04),,26351320,(p=4.01e-04),,23493349,(p=4.01e-04),,27007053,(p=5.01e-04),,26575424,(p=6.01e-04),,24518603,(p=1.10e-03),,20093481,(p=1.10e-03),,22440694,(p=1.40e-03),
