,Rank,GeneID,Symbol,Homologs,n,n_pos,FDR,Top,10,pmids,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
60,60,2322,FLT3,-,568,81,1.242e-101,19540337,(p=1.30e-03),,15345593,(p=1.60e-03),,26286850,(p=1.60e-03),,20119833,(p=1.60e-03),,17128418,(p=1.70e-03),,21820407,(p=2.00e-03),,17229632,(p=2.00e-03),,27748370,(p=2.10e-03),,26999641,(p=2.30e-03),,23631653,(p=2.50e-03),
61,61,999,CDH1,-,1749,124,2.022e-100,26045824,(p=1.13e-04),,24189400,(p=1.19e-04),,19070520,(p=1.21e-04),,26125777,(p=1.25e-04),,23579873,(p=4.05e-04),,27835572,(p=5.00e-04),,24488011,(p=7.03e-04),,26768617,(p=8.01e-04),,28209205,(p=8.01e-04),,27821145,(p=8.02e-04),
62,62,1432,MAPK14,-,1249,107,3.441e-100,21858220,(p=7.93e-05),,22053010,(p=3.03e-04),,22696230,(p=4.04e-04),,27959447,(p=7.01e-04),,22413835,(p=7.01e-04),,15894558,(p=7.02e-04),,17616668,(p=7.02e-04),,21923922,(p=7.04e-04),,20169663,(p=1.00e-03),,24356814,(p=1.20e-03),
63,63,5294,PIK3CG,-,412,72,3.903e-100,21045158,(p=3.06e-04),,18520805,(p=4.05e-04),,20124452,(p=5.01e-04),,19224914,(p=1.20e-03),,18725974,(p=1.50e-03),,19553005,(p=1.50e-03),,23500535,(p=1.50e-03),,19229860,(p=1.50e-03),,18625725,(p=1.90e-03),,18025271,(p=1.90e-03),
64,64,4486,MST1R,-,137,52,1.601e-98,24628993,(p=1.21e-04),,25512530,(p=1.23e-04),,23597200,(p=7.02e-04),,21543897,(p=7.04e-04),,18620091,(p=7.04e-04),,20689759,(p=7.05e-04),,19224914,(p=1.20e-03),,17311308,(p=1.20e-03),,23542172,(p=1.50e-03),,19307182,(p=1.80e-03),
65,65,960,CD44,-,1050,97,2.981e-97,27499099,(p=3.04e-04),,25840418,(p=1.00e-03),,19360323,(p=1.50e-03),,20199686,(p=1.60e-03),,26747179,(p=1.60e-03),,23049743,(p=1.60e-03),,25269647,(p=1.80e-03),,12093135,(p=1.80e-03),,27819672,(p=2.00e-03),,16565089,(p=2.00e-03),
66,66,5970,RELA,-,1309,106,3.161e-97,27203220,(p=8.02e-04),,20124457,(p=1.30e-03),,25811800,(p=1.80e-03),,20706634,(p=1.90e-03),,26689593,(p=2.00e-03),,23318455,(p=2.10e-03),,26336823,(p=2.10e-03),,27127301,(p=2.20e-03),,16951195,(p=2.70e-03),,28629334,(p=3.00e-03),
67,67,29126,CD274,-,734,83,5.073e-95,25658629,(p=9.43e-05),,25349974,(p=1.15e-04),,27499357,(p=1.19e-04),,28880013,(p=1.24e-04),,28341875,(p=3.00e-04),,25009014,(p=3.01e-04),,28714960,(p=5.01e-04),,27610620,(p=7.03e-04),,27470968,(p=7.03e-04),,26424759,(p=9.00e-04),
68,68,2066,ERBB4,-,288,61,4.095e-94,19447869,(p=3.05e-04),,27207775,(p=7.00e-04),,25492965,(p=1.00e-03),,20585313,(p=1.20e-03),,25916654,(p=1.40e-03),,16463386,(p=1.50e-03),,19481955,(p=1.50e-03),,17177598,(p=1.60e-03),,24333426,(p=1.90e-03),,29342193,(p=2.00e-03),
69,69,1969,EPHA2,-,256,58,1.921e-92,21955398,(p=1.23e-04),,26744526,(p=1.24e-04),,19934338,(p=3.04e-04),,19531623,(p=3.06e-04),,24713656,(p=4.05e-04),,22236865,(p=7.00e-04),,24607842,(p=7.03e-04),,15657067,(p=9.00e-04),,24285539,(p=1.20e-03),,20602165,(p=1.30e-03),
70,70,5243,ABCB1,-,2076,124,1.95e-92,27169328,(p=1.13e-04),,27649127,(p=1.23e-04),,26351321,(p=1.24e-04),,17312388,(p=1.27e-04),,26632382,(p=1.27e-04),,21154157,(p=1.27e-04),,25908454,(p=3.05e-04),,17148776,(p=4.07e-04),,24888374,(p=7.02e-04),,25450670,(p=7.03e-04),
71,71,6794,STK11,-,378,64,6.21e-91,24468202,(p=1.05e-04),,23526220,(p=5.01e-04),,28652249,(p=5.01e-04),,24146957,(p=7.01e-04),,25465874,(p=1.00e-03),,24285539,(p=1.20e-03),,28581518,(p=1.80e-03),,25695224,(p=2.00e-03),,20418665,(p=2.00e-03),,24647869,(p=2.10e-03),
72,72,9429,ABCG2,-,705,78,2.268e-90,17938326,(p=1.15e-04),,21731744,(p=1.18e-04),,21487020,(p=1.19e-04),,26943330,(p=1.20e-04),,17312388,(p=1.27e-04),,21154157,(p=1.27e-04),,24391798,(p=3.02e-04),,20975373,(p=3.03e-04),,17148776,(p=4.07e-04),,19277036,(p=7.01e-04),
73,73,331,XIAP,-,499,69,8.289e-90,27607580,(p=1.23e-04),,26821068,(p=1.20e-03),,28057023,(p=1.20e-03),,17339366,(p=1.20e-03),,18829553,(p=1.50e-03),,19758744,(p=1.60e-03),,12855663,(p=1.60e-03),,25501831,(p=1.60e-03),,25572427,(p=2.00e-03),,27498621,(p=2.10e-03),
74,74,1019,CDK4,-,482,67,4.279e-88,24189400,(p=1.19e-04),,24496383,(p=1.22e-04),,21439954,(p=3.04e-04),,24065146,(p=5.01e-04),,27986745,(p=7.02e-04),,10447003,(p=1.20e-03),,20354191,(p=1.20e-03),,25991817,(p=1.40e-03),,25876993,(p=1.50e-03),,12509456,(p=1.60e-03),
75,75,598,BCL2L1,-,648,73,6.183e-87,17927446,(p=1.05e-04),,23171055,(p=1.30e-03),,21863213,(p=1.30e-03),,18609706,(p=1.60e-03),,24621885,(p=1.60e-03),,28459212,(p=1.80e-03),,23680104,(p=1.80e-03),,23475955,(p=2.00e-03),,26188358,(p=2.10e-03),,24523919,(p=2.10e-03),
76,76,867,CBL,-,628,72,1.158e-86,16849543,(p=3.06e-04),,25348515,(p=4.05e-04),,22623369,(p=7.03e-04),,16969069,(p=7.03e-04),,15657067,(p=9.00e-04),,20562913,(p=1.50e-03),,20126411,(p=1.60e-03),,16397241,(p=1.90e-03),,18070883,(p=2.00e-03),,23774213,(p=2.10e-03),
